,x,y,yf
8884,8884,2032,7.0239747102085985
8885,8885,2033,7.4575850087264
8886,8886,2035,8.849375945815687
8887,8887,2037,10.202522008524982
8888,8888,2037,9.52028424501978
8889,8889,2036,7.80606284436315
8890,8890,2034,5.063396361494496
8891,8891,2032,2.295971398949359
8892,8892,2033,2.5076159061962353
8893,8893,2033,1.7021103677420903
8894,8894,2034,1.8831262414044438
8895,8895,2035,2.054078613245493
8896,8896,2035,1.218128356975713
8897,8897,2036,1.3782598497617986
8898,8898,2036,0.5373703907090541
8899,8899,2035,-1.3015485127989495
8900,8900,2034,-3.135330323851929
8901,8901,2034,-3.960573632158991
8902,8902,2034,-4.773662369703789
8903,8903,2034,-5.570834617296619
8904,8904,2035,-5.34828964441488
8905,8905,2035,-6.102370322000356
8906,8906,2035,-6.829628429419207
8907,8907,2035,-7.526932407233457
8908,8908,2035,-8.191441001987391
8909,8909,2036,-7.8205225020853195
8910,8910,2036,-8.411721052914716
8911,8911,2036,-8.962732931213086
8912,8912,2035,-10.471398210518974
8913,8913,2035,-10.93570256206032
8914,8914,2035,-11.353805141096396
8915,8915,2036,-10.724049813286536
8916,8916,2036,-11.044975796695418
8917,8917,2036,-11.315301103651809
8918,8918,2036,-11.533969297636519
8919,8919,2037,-10.700099485299667
8920,8920,2040,-7.8130370539194445
8921,8921,2041,-6.872350270647274
8922,8922,2042,-5.877783519039507
8923,8923,2040,-7.829305942163849
8924,8924,2038,-9.727063387635518
8925,8925,2035,-12.571430982138125
8926,8926,2035,-12.36295296954767
8927,8927,2036,-11.102410042903866
8928,8928,2037,-9.790779217486076
8929,8929,2038,-8.429241009188523
8930,8930,2038,-8.019154029254008
8931,8931,2038,-7.562066223228692
8932,8932,2038,-7.05973614911826
8933,8933,2038,-6.51410032151415
8934,8934,2038,-5.927266635274561
8935,8935,2038,-5.301485974242551
8936,8936,2038,-4.639144652191222
8937,8937,2038,-3.942777640001658
8938,8938,2039,-2.215065275646026
8939,8939,2041,0.5411545706608338
8940,8940,2043,3.322906793414627
8941,8941,2046,7.127126322715247
8942,8942,2047,8.950625702144995
8943,8943,2048,10.790174963073012
8944,8944,2048,11.642469743137774
8945,8945,2047,11.504110424313204
8946,8946,2046,11.37166685405306
8947,8947,2046,12.241641944530425
8948,8948,2047,14.110510071837146
8949,8949,2048,15.974707479035567
8950,8950,2046,14.830638839753302
8951,8951,2043,12.674758580320177
8952,8952,2040,10.503508136845918
8953,8953,2038,9.313386490366494
8954,8954,2037,9.100913962208905
8955,8955,2038,10.86266527304919
8956,8956,2038,11.595265042392633
8957,8957,2039,13.295425807054633
8958,8958,2039,13.95991114981834
8959,8959,2038,13.585578606840645
8960,8960,2038,14.169422254702452
8961,8961,2038,14.708513653972727
8962,8962,2039,16.200081127961937
8963,8963,2039,16.641439266259653
8964,8964,2040,18.030067392487826
8965,8965,2040,18.363543524191442
8966,8966,2040,18.639643245272435
8967,8967,2040,18.856304686438456
8968,8968,2042,21.011662423559827
8969,8969,2048,27.10402218962995
8970,8970,2064,43.13186712402473
8971,8971,2087,66.0937942215764
8972,8972,2110,88.98857807747528
8973,8973,2121,99.81518068979841
8974,8974,2110,88.57279266375245
8975,8975,2074,52.26089497416244
8976,8976,2018,-4.120797271216318
8977,8977,1953,-69.57231160493943
8978,8978,1895,-128.09343289877998
8979,8979,1856,-167.68376146801648
8980,8980,1842,-182.34271322077532
8981,8981,1854,-171.0695150212569
8982,8982,1887,-138.8631900527318
8983,8983,1930,-96.72258126633024
8984,8984,1974,-53.646290080182816
8985,8985,2010,-18.632711757457155
8986,8986,2035,5.319992441071467
8987,8987,2048,17.213858512853516
8988,8988,2053,21.05113042034995
8989,8989,2055,21.834243513187793
8990,8990,2055,20.565802110383483
8991,8991,2055,19.24858859024175
8992,8992,2056,18.88558788237275
8993,8993,2057,18.47992068747928
8994,8994,2058,18.03487216739719
8995,8995,2059,17.553834827256303
8996,8996,2060,17.040309630801094
8997,8997,2061,16.497927995611022
8998,8998,2061,14.930436160927568
8999,8999,2062,14.341705775078808
9000,9000,2062,12.735696155432867
9001,9001,2063,12.116443013561748
9002,9002,2064,11.488009597526142
9003,9003,2066,11.854522982575341
9004,9004,2067,11.220124797204857
9005,9005,2068,10.589033765318216
9006,9006,2068,8.965474632672244
9007,9007,2067,6.353671074618479
9008,9008,2067,4.757859928059088
9009,9009,2067,3.182230727010495
9010,9010,2069,3.630945353591563
9011,9011,2071,4.108099049601124
9012,9012,2072,3.617734834215044
9013,9013,2073,3.1638473432193237
9014,9014,2072,0.7503441105804285
9015,9015,2071,-1.618928956049352
9016,9016,2071,-2.9402258915688018
9017,9017,2073,-2.209906658403178
9018,9018,2074,-2.424501467504178
9019,9019,2075,-2.5806574216845055
9020,9020,2076,-2.675218106445482
9021,9021,2076,-3.7051906392961738
9022,9022,2076,-4.667738929175425
9023,9023,2077,-4.560171183133541
9024,9024,2078,-4.379990885781183
9025,9025,2080,-3.124872665632195
9026,9026,2082,-1.7927230286620999
9027,9027,2083,-1.3816658859323887
9028,9028,2085,0.10994591994840963
9029,9029,2086,0.6835518786941712
9030,9030,2087,1.3403736301089522
9031,9031,2088,2.081421463325179
9032,9032,2090,3.9074694748764696
9033,9033,2092,5.81904734725528
9034,9034,2095,8.816448841722082
9035,9035,2097,10.89973566793603
9036,9036,2099,13.068758054116712
9037,9037,2098,12.32310667550369
9038,9038,2097,11.662166691691285
9039,9039,2097,12.085055241236251
9040,9040,2098,13.590660994817455
9041,9041,2100,16.177641758572427
9042,9042,2102,18.84442275488749
9043,9043,2102,19.58920087681819
9044,9044,2101,19.409971051019234
9045,9045,2098,17.30454786200731
9046,9046,2096,16.27062490177542
9047,9047,2093,14.305743723508154
9048,9048,2090,12.407332712693146
9049,9049,2086,9.572560270776505
9050,9050,2081,5.798274685252856
9051,9051,2076,2.0808975433717665
9052,9052,2072,-0.5835481853148985
9053,9053,2067,-4.199377308876795
9054,9054,2063,-6.771042665965893
9055,9055,2059,-9.303010481046494
9056,9056,2055,-11.799609886573728
9057,9057,2050,-15.26497922381334
9058,9058,2047,-16.703028785968296
9059,9059,2043,-19.11755821686736
9060,9060,2039,-21.51229860414093
9061,9061,2037,-21.89106568361199
9062,9062,2035,-22.257837341616625
9063,9063,2035,-20.616771614134443
9064,9064,2034,-19.972187025837467
9065,9065,2033,-19.32843627203502
9066,9066,2033,-17.689870735975628
9067,9067,2032,-17.060842550244264
9068,9068,2032,-15.445610935622318
9069,9069,2030,-15.848398057173059
9070,9070,2028,-16.27332232563802
9071,9071,2027,-15.724417285450905
9072,9072,2028,-13.205624144905359
9073,9073,2030,-9.720768589200457
9074,9074,2033,-5.27354326644904
9075,9075,2035,-1.8675013635310687
9076,9076,2035,-0.5060399755059031
9077,9077,2033,-1.1924000397071497
9078,9078,2031,-1.9296507441511497
9079,9079,2029,-2.7206904516387334
9080,9080,2029,-1.568216247136789
9081,9081,2029,-0.47474745815475544
9082,9082,2030,1.557419438368375
9083,9083,2030,2.5261751770128047
9084,9084,2031,4.42966281388249
9085,9085,2031,5.26625143728639
9086,9086,2032,7.03456254312397
9087,9087,2032,7.733453009266145
9088,9088,2032,8.362034452425664
9089,9089,2032,8.919611703315367
9090,9090,2032,9.405732382868502
9091,9091,2032,9.820187666055972
9092,9092,2032,10.16302291479737
9093,9093,2032,10.434547458436116
9094,9094,2032,10.635333016372192
9095,9095,2032,10.766157900083618
9096,9096,2032,10.828014437299828
9097,9097,2033,11.822131660212863
9098,9098,2033,11.749949054676591
9099,9099,2033,11.613121541750571
9100,9100,2031,9.413513076874068
9101,9101,2029,7.153216104773236
9102,9102,2028,5.834517052764701
9103,9103,2029,6.459903905189554
9104,9104,2032,9.032051723478052
9105,9105,2035,11.553818137566488
9106,9106,2036,12.028232869150878
9107,9107,2035,10.458465269053553
9108,9108,2033,7.847839343461779
9109,9109,2031,5.199784289266045
9110,9110,2030,3.517843308387281
9111,9111,2031,3.805660760677294
9112,9112,2031,3.0669475469663983
9113,9113,2032,3.305504822640658
9114,9114,2032,2.5251727027095843
9115,9115,2032,1.7298641659992766
9116,9116,2033,1.9235242409779452
9117,9117,2033,1.1101958447422078
9118,9118,2033,0.2939949949818099
9119,9119,2032,-1.520908663118916
9120,9120,2032,-2.33038635544258
9121,9121,2032,-3.130514629138511
9122,9122,2032,-3.9176335430076654
9123,9123,2032,-4.688388772443448
9124,9124,2032,-5.439735581198758
9125,9125,2033,-5.168829516665164
9126,9126,2033,-5.87295298360524
9127,9127,2033,-6.549333789111732
9128,9128,2033,-7.195069385821232
9129,9129,2034,-6.807061290644876
9130,9130,2034,-7.3820670015381005
9131,9131,2033,-8.916800520347525
9132,9132,2031,-11.408134825960039
9133,9133,2031,-11.85320331141544
9134,9134,2031,-12.249527730415764
9135,9135,2033,-10.594969337134074
9136,9136,2035,-8.887694775519467
9137,9137,2037,-7.126129871110354
9138,9138,2037,-7.308944344561225
9139,9139,2036,-8.435019512174858
9140,9140,2035,-9.503457776926934
9141,9141,2034,-10.51361274212529
9142,9142,2035,-9.465033078944384
9143,9143,2035,-9.357533631849638
9144,9144,2035,-9.19114837061203
9145,9145,2036,-7.966162461130438
9146,9146,2035,-8.683132834041697
9147,9147,2035,-8.342822432825393
9148,9148,2034,-8.946224311464295
9149,9149,2034,-8.49453155782746
9150,9150,2034,-7.989202393349473
9151,9151,2035,-6.431928532109813
9152,9152,2035,-5.824634798559513
9153,9153,2035,-5.169440700566867
9154,9154,2035,-4.468663903587702
9155,9155,2034,-4.724801601027759
9156,9156,2033,-4.940495093622694
9157,9157,2033,-4.1185951245796915
9158,9158,2033,-3.2621412933611014
9159,9159,2035,-0.3743568010855669
9160,9160,2037,2.5413893618019525
9161,9161,2039,5.481594038199427
9162,9162,2041,8.442664023785273
9163,9163,2041,9.4208859454937
9164,9164,2041,10.41247115368792
9165,9165,2042,12.413552977204812
9166,9166,2043,14.420184191395254
9167,9167,2046,18.428377367220683
9168,9168,2047,20.434060184973205
9169,9169,2046,20.433153527217325
9170,9170,2043,18.421553740570545
9171,9171,2039,15.395162970827428
9172,9172,2036,13.349903470759322
9173,9173,2034,12.281737259712042
9174,9174,2034,13.186685558559908
9175,9175,2033,13.060805389908223
9176,9176,2034,14.90023537724515
9177,9177,2034,15.701166651914775
9178,9178,2034,16.459920205964305
9179,9179,2035,18.17292789326851
9180,9180,2034,17.836713062264547
9181,9181,2034,18.447988060350685
9182,9182,2034,19.003559254313092
9183,9183,2034,19.500397014600132
9184,9184,2034,19.93563044298286
9185,9185,2035,21.30659488036933
9186,9186,2035,21.61083085040834
9187,9187,2034,20.84607689842678
9188,9188,2036,23.010309772454544
9189,9189,2045,32.10167735971552
9190,9190,2061,48.11851630693081
9191,9191,2084,71.05937965345016
9192,9192,2101,87.92297298488022
9193,9193,2103,89.70829238166164
9194,9194,2080,66.41454823964993
9195,9195,2034,20.041269736668127
9196,9196,1972,-42.411751556707166
9197,9197,1906,-108.94447081051835
9198,9198,1852,-163.55656251419612
9199,9199,1819,-197.24751120378943
9200,9200,1814,-203.01657487735778
9201,9201,1837,-180.86281322697567
9202,9202,1880,-138.7850633469501
9203,9203,1932,-87.7819375372126
9204,9204,1981,-39.85180584961539
9205,9205,2019,-2.9927741022240903
9206,9206,2041,17.797284019399342
9207,9207,2050,25.520768896763936
9208,9208,2053,27.18030546646986
9209,9209,2054,26.778709011681812
9210,9210,2054,25.31901974706895
9211,9211,2055,24.80448350575872
9212,9212,2056,24.23851040088247
9213,9213,2058,24.624680869456824
9214,9214,2060,24.966713763593912
9215,9215,2062,25.268481942468465
9216,9216,2063,24.533990113666622
9217,9217,2063,22.76736296924351
9218,9218,2064,21.972870427297362
9219,9219,2063,19.154856467811204
9220,9220,2064,18.31780090372333
9221,9221,2064,16.4662421116496
9222,9222,2065,15.604784984844006
9223,9223,2065,13.738071483523813
9224,9224,2066,12.870756406981226
9225,9225,2067,12.00750977680467
9226,9226,2067,10.152987114525986
9227,9227,2068,9.311895615716285
9228,9228,2068,7.488900228121363
9229,9229,2069,6.688652543807142
9230,9230,2070,5.915739866761932
9231,9231,2070,4.174677153923547
9232,9232,2070,2.4699044692526355
9233,9233,2070,0.8057793518258087
9234,9234,2070,-0.8134304795284724
9235,9235,2071,-1.383564828343156
9236,9236,2072,-1.9005990826441685
9237,9237,2073,-2.360650586013924
9238,9238,2074,-2.759995278671387
9239,9239,2075,-3.0950572059351513
9240,9240,2076,-3.3624188922372698
9241,9241,2077,-3.558831153500555
9242,9242,2078,-3.6812116925239455
9243,9243,2080,-2.7267018164553414
9244,9244,2081,-2.6926638671228638
9245,9245,2083,-1.5766620160524032
9246,9246,2085,-0.37650638715308293
9247,9247,2087,0.9097727965117421
9248,9248,2088,1.2839196564166597
9249,9249,2089,1.7474637356594753
9250,9250,2091,3.301694451110908
9251,9251,2092,3.947599034380514
9252,9252,2094,5.6859399910655295
9253,9253,2096,7.517215877404951
9254,9254,2098,9.441702734175704
9255,9255,2100,11.459437509667584
9256,9256,2102,13.570218080607724
9257,9257,2103,14.773566690643344
9258,9258,2104,16.068768843073297
9259,9259,2105,17.4548703491978
9260,9260,2106,18.930685916449292
9261,9261,2107,20.49481363635095
9262,9262,2107,21.145612685583366
9263,9263,2106,20.881197559475872
9264,9264,2103,18.699411595894958
9265,9265,2100,16.59790797747158
9266,9266,2096,13.574103454564707
9267,9267,2093,11.625260820824138
9268,9268,2089,8.74845997421766
9269,9269,2085,5.940611905956916
9270,9270,2080,2.19846219888377
9271,9271,2074,-2.481298579070461
9272,9272,2069,-6.1020629210414725
9273,9273,2064,-9.667354993593815
9274,9274,2060,-12.18095280899501
9275,9275,2055,-15.646998423132455
9276,9276,2051,-18.069989565913648
9277,9277,2048,-19.454765328604335
9278,9278,2044,-21.806363758648303
9279,9279,2040,-24.12979992155757
9280,9280,2037,-25.42995156754764
9281,9281,2035,-25.711456242036697
9282,9282,2033,-25.97871034309422
9283,9283,2033,-24.235879169959592
9284,9284,2033,-22.48706147791596
9285,9285,2032,-21.736336187823316
9286,9286,2031,-20.987829751344524
9287,9287,2029,-21.245777712467344
9288,9288,2027,-21.514490018509452
9289,9289,2026,-20.798316345070358
9290,9290,2026,-19.1015637164657
9291,9291,2028,-15.42847313037233
9292,9292,2030,-11.783207228839661
9293,9293,2032,-8.169801034892352
9294,9294,2033,-5.592166351137685
9295,9295,2032,-5.054096542647082
9296,9296,2031,-4.559229083487725
9297,9297,2031,-3.1110565102265353
9298,9298,2030,-2.7129271779100392
9299,9299,2031,-0.3679931034586468
9300,9300,2031,0.9207295409335816
9301,9301,2031,2.1504220462355543
9302,9302,2031,3.3184549107633687
9303,9303,2031,4.422410986619827
9304,9304,2032,6.460118750789015
9305,9305,2032,7.429615616255147
9306,9306,2032,8.32917453044591
9307,9307,2032,9.157265783629025
9308,9308,2032,9.912544768263238
9309,9309,2032,10.593897694358454
9310,9310,2032,11.200444011994177
9311,9311,2032,11.731570141253869
9312,9312,2032,12.186909135878883
9313,9313,2032,12.566330370585408
9314,9314,2032,12.869939129974354
9315,9315,2032,13.098054146249238
9316,9316,2033,14.251232444981747
9317,9317,2033,14.330245335551263
9318,9318,2033,14.336117593412222
9319,9319,2031,12.270070031144035
9320,9320,2030,11.133568182803403
9321,9321,2029,9.928279637015052
9322,9322,2030,10.656094788761248
9323,9323,2032,12.31910963670202
9324,9324,2034,13.91962383548318
9325,9325,2035,14.460111361612405
9326,9326,2034,12.943233284821108
9327,9327,2032,10.37181799118122
9328,9328,2032,9.748840942472256
9329,9329,2031,8.077393272056081
9330,9330,2032,8.360724656637966
9331,9331,2032,7.6021791622993335
9332,9332,2032,6.8052373559612676
9333,9333,2031,4.973472643600669
9334,9334,2031,4.110565967182604
9335,9335,2031,3.2202829418099386
9336,9336,2031,2.306461468684534
9337,9337,2031,1.3729937991663839
9338,9338,2031,0.42377111523278455
9339,9339,2031,-0.5372866249557346
9340,9340,2032,-0.5062276883285248
9341,9341,2032,-1.4791137015270044
9342,9342,2032,-2.4519687210841052
9343,9343,2032,-3.420834879254341
9344,9344,2033,-3.3818065928513095
9345,9345,2034,-3.3310593259711663
9346,9346,2034,-4.264851477801676
9347,9347,2035,-4.179488738201048
9348,9348,2035,-5.071394917013157
9349,9349,2035,-5.937086465673156
9350,9350,2034,-7.773210669611162
9351,9351,2033,-9.576535383774395
9352,9352,2032,-11.34393297028327
9353,9353,2033,-11.072331724541346
9354,9354,2035,-9.758752102744683
9355,9355,2037,-8.400289234439558
9356,9356,2038,-7.994228775071916
9357,9357,2038,-8.538189572289044
9358,9358,2037,-10.03022346809421
9359,9359,2037,-10.468823825568562
9360,9360,2036,-11.852922160645281
9361,9361,2037,-11.181717649673136
9362,9362,2037,-11.4545583191033
9363,9363,2037,-11.670761967401324
9364,9364,2037,-11.829515950337743
9365,9365,2038,-10.929909829277157
9366,9366,2038,-10.97100002626753
9367,9367,2038,-10.951917628390651
9368,9368,2038,-10.872061989113384
9369,9369,2038,-10.731182376592681
9370,9370,2038,-10.529464458717271
9371,9371,2037,-11.267471676260648
9372,9372,2037,-10.9460480028713
9373,9373,2037,-10.566262117962307
9374,9374,2038,-9.129366529020157
9375,9375,2039,-7.636814596395961
9376,9376,2039,-7.090255462725714
9377,9377,2039,-6.491560287182759
9378,9378,2039,-5.842831856108653
9379,9379,2039,-5.146370910505647
9380,9380,2039,-4.404657881839639
9381,9381,2038,-4.62032875645759
9382,9382,2036,-5.796177081642863
9383,9383,2035,-5.9351180602362685
9384,9384,2035,-5.040232148452159
9385,9385,2037,-2.114706855414463
9386,9386,2041,2.838120490081553
9387,9387,2045,7.814800345189852
9388,9388,2047,10.811771612434738
9389,9389,2047,11.825383961945167
9390,9390,2047,12.85193110948935
9391,9391,2046,12.887614987268424
9392,9392,2046,13.928600764863443
9393,9393,2048,16.971008058524717
9394,9394,2048,18.010912957207527
9395,9395,2048,19.044387394216223
9396,9396,2048,20.067501226058603
9397,9397,2047,20.076340410884832
9398,9398,2045,19.067041082256274
9399,9399,2043,18.035780871946642
9400,9400,2040,15.978775429794439
9401,9401,2038,14.892264028345592
9402,9402,2037,14.772548357650026
9403,9403,2037,15.616004366316849
9404,9404,2038,17.419147154815608
9405,9405,2040,20.178631560772995
9406,9406,2040,20.891225700260293
9407,9407,2041,22.553826859285813
9408,9408,2040,22.163418363932536
9409,9409,2040,22.717154065752638
9410,9410,2040,23.212324945157555
9411,9411,2040,23.646405150683247
9412,9412,2039,23.017060073763474
9413,9413,2037,21.322132579904967
9414,9414,2036,20.559687398038392
9415,9415,2036,20.727953518453525
9416,9416,2043,27.825404703223647
9417,9417,2057,41.85070062998198
9418,9418,2079,63.802707388763764
9419,9419,2100,84.68044264750709
9420,9420,2108,92.48311618199497
9421,9421,2095,79.2101910715159
9422,9422,2058,41.86138015433752
9423,9423,2001,-15.563342176447083
9424,9424,1934,-83.0637448741448
9425,9425,1870,-147.63935650186752
9426,9426,1822,-196.28948225741757
9427,9427,1801,-218.01323767493824
9428,9428,1811,-208.80955623944976
9429,9429,1849,-171.67718162447764
9430,9430,1903,-118.6146819731819
9431,9431,1959,-63.62044885968863
9432,9432,2005,-18.692680812866453
9433,9433,2035,10.170611193886739
9434,9434,2049,22.97166164325076
9435,9435,2055,27.712922497046623
9436,9436,2057,28.397034692061467
9437,9437,2057,27.02680982177195
9438,9438,2058,26.605227334177105
9439,9439,2059,26.135377959609674
9440,9440,2059,24.620486774093163
9441,9441,2061,25.063925103426104
9442,9442,2062,24.469168715928475
9443,9443,2063,23.83986233144372
9444,9444,2063,22.179734425107835
9445,9445,2062,19.49261313087312
9446,9446,2062,17.78245255568126
9447,9447,2063,17.053236212966922
9448,9448,2066,18.309034941026546
9449,9449,2068,18.55393665689521
9450,9450,2069,17.79209331528176
9451,9451,2069,16.027682406784507
9452,9452,2068,13.264916447460035
9453,9453,2067,10.508015177369874
9454,9454,2067,8.76118845052882
9455,9455,2070,10.028629790030564
9456,9456,2071,9.314440710556916
9457,9457,2072,8.622715224837247
9458,9458,2071,5.957469764881842
9459,9459,2071,4.322679988976627
9460,9460,2070,1.7222377970954423
9461,9461,2071,1.1599939971012976
9462,9462,2072,0.6396732814295314
9463,9463,2073,0.1649014622348859
9464,9464,2075,0.7391691253032224
9465,9465,2076,0.36581165123206594
9466,9466,2077,0.048053554937450116
9467,9467,2078,-0.2110320706081037
9468,9468,2078,-1.4085103755399584
9469,9469,2079,-1.541613722910148
9470,9470,2079,-2.6077860137314657
9471,9471,2080,-2.6046464549186554
9472,9472,2082,-1.530016819578544
9473,9473,2084,-0.38188955966856764
9474,9474,2086,0.8415564953414503
9475,9475,2087,1.1419729398241465
9476,9476,2088,1.520800533278213
9477,9477,2090,2.9793085195772258
9478,9478,2092,4.518527832192447
9479,9479,2094,6.1392755783941615
9480,9480,2096,7.8421801234254795
9481,9481,2097,8.627632187371773
9482,9482,2098,9.495832518452842
9483,9483,2098,9.446760069524514
9484,9484,2099,10.480199466153366
9485,9485,2102,13.595721045915383
9486,9486,2103,14.792661399345176
9487,9487,2105,17.070189894571733
9488,9488,2105,17.427221145394963
9489,9489,2105,17.86253055142165
9490,9490,2105,18.374763377126726
9491,9491,2104,17.96245477821336
9492,9492,2103,17.624050202688856
9493,9493,2101,16.35773991146038
9494,9494,2099,15.161390829713511
9495,9495,2096,13.032415799604038
9496,9496,2092,9.967830711606839
9497,9497,2088,6.964328183988229
9498,9498,2083,3.0184099379855978
9499,9499,2078,-0.8734013221285994
9500,9500,2072,-5.714489500616069
9501,9501,2067,-9.508036086133513
9502,9502,2062,-13.257044984671502
9503,9503,2058,-15.964394005011362
9504,9504,2054,-18.632965828614655
9505,9505,2050,-21.265751443361694
9506,9506,2047,-22.86591525477296
9507,9507,2043,-25.436880733186708
9508,9508,2039,-27.98224490225477
9509,9509,2038,-27.50570883144225
9510,9510,2039,-25.011034950747085
9511,9511,2040,-22.502031130852977
9512,9512,2041,-19.98248151624349
9513,9513,2040,-19.456178753661078
9514,9514,2039,-18.926870987534855
9515,9515,2037,-19.39828894167761
9516,9516,2035,-19.874130458475154
9517,9517,2035,-18.35803444724944
9518,9518,2035,-16.853629647477153
9519,9519,2035,-15.364471737606822
9520,9520,2035,-13.894087324974151
9521,9521,2035,-12.445900802727715
9522,9522,2036,-10.023252123505472
9523,9523,2036,-8.629366771934478
9524,9524,2037,-6.267331351854275
9525,9525,2037,-4.940117595500963
9526,9526,2038,-2.6505642234920685
9527,9527,2038,-1.4014445826867794
9528,9528,2038,-0.19537997596581813
9529,9529,2038,0.9651347091225011
9530,9530,2038,2.0777636615941915
9531,9531,2037,2.1403410497657394
9532,9532,2037,3.1508762160542814
9533,9533,2038,5.107531653335638
9534,9534,2039,7.008632439890194
9535,9535,2040,8.852669825444961
9536,9536,2040,9.638325662555935
9537,9537,2039,9.364453655842759
9538,9538,2038,9.030092114473621
9539,9539,2037,8.634454902913143
9540,9540,2037,9.176943221010946
9541,9541,2038,10.657124840068775
9542,9542,2038,11.074750211893859
9543,9543,2038,11.429768102475846
9544,9544,2038,11.722313970100709
9545,9545,2038,11.952703240092944
9546,9546,2038,12.121450777731507
9547,9547,2038,12.229236410001324
9548,9548,2038,12.276912643159765
9549,9549,2038,12.265479957455238
9550,9550,2037,11.196099004272488
9551,9551,2037,11.070096931356465
9552,9552,2037,10.88894135043176
9553,9553,2038,11.654294030302943
9554,9554,2039,12.36797346016635
9555,9555,2039,12.031959684708728
9556,9556,2038,10.648371990951299
9557,9557,2036,8.219435427076071
9558,9558,2036,7.747468290458024
9559,9559,2038,9.234853327063302
9560,9560,2041,11.684072767492285
9561,9561,2044,14.097705869195323
9562,9562,2044,13.47844229758086
9563,9563,2041,9.829057943874425
9564,9564,2038,6.1524064645278225
9565,9565,2035,2.4513466244807214
9566,9566,2035,1.7288081804716517
9567,9567,2038,3.987740335537157
9568,9568,2039,4.2311240923207825
9569,9569,2038,2.4619845091360366
9570,9570,2037,0.6833762237501402
9571,9571,2035,-2.1016523542142416
9572,9572,2036,-1.8900468414065428
9573,9573,2037,-1.6787773967300423
9574,9574,2039,-0.4647998301195928
9575,9575,2041,0.7549032808075022
9576,9576,2041,-0.016691742102987295
9577,9577,2040,-1.7766479609795756
9578,9578,2039,-3.5220606994993524
9579,9579,2037,-6.25013019527043
9580,9580,2037,-6.958106016848806
9581,9581,2037,-7.643332604560605
9582,9582,2038,-7.303203911003972
9583,9583,2038,-7.935181660727128
9584,9584,2038,-8.536717234492997
9585,9585,2039,-8.105263891808487
9586,9586,2039,-8.638406291168781
9587,9587,2039,-9.133920984765853
9588,9588,2038,-10.589959834025056
9589,9589,2038,-11.005062558273162
9590,9590,2038,-11.378173901072266
9591,9591,2038,-11.708510190368209
9592,9592,2038,-11.995386970500395
9593,9593,2039,-11.238077123743524
9594,9594,2039,-11.435726595789045
9595,9595,2039,-11.587312391738362
9596,9596,2039,-11.691696621078492
9597,9597,2039,-11.747750507700264
9598,9598,2040,-10.754479278867798
9599,9599,2039,-11.711190101113036
9600,9600,2038,-12.6174786309834
9601,9601,2036,-14.473284285780254
9602,9602,2035,-15.27878437372354
9603,9603,2036,-14.034372584634026
9604,9604,2039,-10.74061529439443
9605,9605,2042,-7.398233911535697
9606,9606,2044,-5.008118738980518
9607,9607,2043,-5.571337068034969
9608,9608,2041,-7.08910352690737
9609,9609,2039,-8.562792604758071
9610,9610,2038,-8.993929360818083
9611,9611,2038,-8.38419037596482
9612,9612,2039,-6.735382923216587
9613,9613,2040,-5.049466452597554
9614,9614,2041,-3.32852571196338
9615,9615,2042,-1.5747701272117478
9616,9616,2042,-0.7905114303022356
9617,9617,2041,-0.9781570147377401
9618,9618,2040,-1.1402243603146331
9619,9619,2039,-1.2793444786093027
9620,9620,2039,-0.39826504621389036
9621,9621,2040,1.5001787293436561
9622,9622,2043,5.41308279527864
9623,9623,2046,9.337493177628952
9624,9624,2048,12.270414361160526
9625,9625,2050,15.208833916207547
9626,9626,2051,17.149677981360185
9627,9627,2051,18.08980416302898
9628,9628,2050,18.02604796359191
9629,9629,2049,17.95524786035017
9630,9630,2048,17.874233088619363
9631,9631,2047,17.779848784081388
9632,9632,2045,16.66893841602149
9633,9633,2043,15.538390354943205
9634,9634,2042,15.385115051254735
9635,9635,2042,16.20607008241719
9636,9636,2042,16.99826909363318
9637,9637,2041,16.75877460758891
9638,9638,2040,16.484728001870344
9639,9639,2039,16.173342021733454
9640,9640,2037,14.821909106444487
9641,9641,2037,15.427836103434622
9642,9642,2038,16.988620172481443
9643,9643,2039,18.50185646871873
9644,9644,2039,18.96526681286549
9645,9645,2039,19.376695985156484
9646,9646,2039,19.734123702348118
9647,9647,2039,20.03565506112063
9648,9648,2038,19.279563955697032
9649,9649,2037,18.464261388802875
9650,9650,2036,17.5883167322716
9651,9651,2038,19.65044121933434
9652,9652,2046,27.649508343850208
9653,9653,2062,43.584541838217575
9654,9654,2085,66.45475116947124
9655,9655,2106,87.25947583106742
9656,9656,2112,92.99823059542793
9657,9657,2096,76.67069694436314
9658,9658,2054,34.27675138285799
9659,9659,1993,-27.183522672315892
9660,9660,1924,-96.70981821975057
9661,9661,1862,-159.30165783835182
9662,9662,1821,-200.9583567047193
9663,9663,1811,-211.67910346770867
9664,9664,1831,-192.4629561953373
9665,9665,1876,-148.30882814181246
9666,9666,1932,-93.21550611695217
9667,9667,1985,-41.18161592189959
9668,9668,2025,-2.205593521869713
9669,9669,2047,18.714316602116543
9670,9670,2055,25.580089334085386
9671,9671,2055,24.39385562227016
9672,9672,2054,22.157902783458248
9673,9673,2054,20.874669100344068
9674,9674,2055,20.546732593033614
9675,9675,2058,22.17679922343391
9676,9676,2060,22.76768001386155
9677,9677,2061,22.32229992441689
9678,9678,2061,20.843717129914857
